Video ID,Comment,processed
7Pa_Weidt08,"This looks like utter trash.  Am I alone in thinking that James Corden is one of the most unfunny people in ""entertainment"" right now?","['look', 'like', 'utter', 'trash', 'think', 'james', 'corden', 'unfunny', 'people', 'entertainment', 'right']"
7Pa_Weidt08,"Well, at least Hollywood is still making movies","['hollywood', 'movie']"
7Pa_Weidt08,Wish they remove this trailer on T.V. ASAP,"['wish', 'remove', 'trailer', 't.v.', 'asap']"
7Pa_Weidt08,Why do they make fun of the fact that Peter has no pants? None of them have pants.,"['fun', 'fact', 'peter', 'pant', 'pant']"
7Pa_Weidt08,"if Margot Robbie is in it i'll fucking watch it anyway, No matter how bad or stupid 😍😍 God I Love that Lady","['margot', 'robbie', 'fucking', 'watch', 'matter', 'bad', 'stupid', '😍', '😍', 'god', 'love', 'lady']"
7Pa_Weidt08,Peter rabbit gets thrown out the window and Sony takes over.,"['peter', 'rabbit', 'throw', 'window', 'sony']"
7Pa_Weidt08,Why is Hollywood so hell-bent on spoiling all my childhood memories just to make a cheap buck or two? :P,"['hollywood', 'hell', 'bent', 'spoil', 'childhood', 'memory', 'cheap', 'buck', ':p']"
7Pa_Weidt08,"I’m Just Asking, Why Do People Hate This Movie so Much? Welp, I love THIS MOVIE SO MUCH!!! And I don’t Really understand.. I think Beatrix Potter Would Love It... But Showing Off Hate Is Rude... Just uh.. please Dont Show Off Hate....","['ask', 'people', 'hate', 'movie', 'welp', 'love', 'movie', 'understand', '..', 'think', 'beatrix', 'potter', 'love', '...', 'hate', 'rude', '...', 'uh', '..', 'hate', '....']"
7Pa_Weidt08,Portugal. The Man? Why?,"['portugal', 'man']"
7Pa_Weidt08,Oh sweet christ no. NO. MAKE IT STOP.,"['oh', 'sweet', 'christ', 'stop']"
7Pa_Weidt08,This makes me so sad. Why does everything need to be sassy and silly?,"['sad', 'need', 'sassy', 'silly']"
7Pa_Weidt08,Sony please stop making movies. Please?,"['sony', 'stop', 'movie']"
7Pa_Weidt08,I officially have lost all respect for James Cordan and Sony as a whole.,"['officially', 'lose', 'respect', 'james', 'cordan', 'sony']"
7Pa_Weidt08,General Hux has fear of a Pig.,"['general', 'hux', 'fear', 'pig']"
7Pa_Weidt08,Just discovered that this movie was being made about five minutes ago—tried to watch the trailer and actually failed. I could not get past the first 45 seconds. This is foul.,"['discover', 'movie', 'minute', 'ago', '—', 'try', 'watch', 'trailer', 'actually', 'fail', 'past', '45', 'second', 'foul']"
