Video ID,Comment,processed
LUG2U-IxPx0,Cardi I know ur busy but a bigger role on next movie. Do it all.,"['cardi', 'know', 'ur', 'busy', 'big', 'role', 'movie']"
LUG2U-IxPx0,This looks horrible,"['look', 'horrible']"
LUG2U-IxPx0,👌,
LUG2U-IxPx0,If you’re acting like an animal expect to get robbed lol,"['act', 'like', 'animal', 'expect', 'rob', 'lol']"
LUG2U-IxPx0,Looks like MV😂,"['look', 'like', 'mv', '😂']"
LUG2U-IxPx0,"wow i never would have thought constance would take on a role like this, good for her!!","['wow', 'think', 'constance', 'role', 'like', 'good']"
LUG2U-IxPx0,Anybody knows when is coming the movie out???,"['anybody', 'know', 'come', 'movie']"
LUG2U-IxPx0,What if someone did this with dudes? Like if dudes were stealing girls like this y’all would be pissed. Lmao this is stupud,"['dude', 'like', 'dude', 'steal', 'girl', 'like', 'y’', 'piss', 'lmao', 'stupud']"
LUG2U-IxPx0,"I guess Hollywood has always been a cesspool of sleezy actors, producers and writers.","['guess', 'hollywood', 'cesspool', 'sleezy', 'actor', 'producer', 'writer']"
LUG2U-IxPx0,Should’ve brought Demi moore,"['bring', 'demi', 'moore']"
LUG2U-IxPx0,this looks fire af tho,
LUG2U-IxPx0,Lili y  Jenifer 😍😍💕,
LUG2U-IxPx0,What’s the music ?? I love it so much !!!,"['’', 'music', 'love']"
LUG2U-IxPx0,Is it just me or is this one of the best trailers of the year?,"['good', 'trailer', 'year']"
LUG2U-IxPx0,I guess the producers saw Lili Reinhart's strip dancing on Riverdale and decided to cast her.,"['guess', 'producer', 'lili', 'reinhart', 'strip', 'dance', 'riverdale', 'decide', 'cast']"
LUG2U-IxPx0,I'm just here for Lili,['lili']
LUG2U-IxPx0,"1:29 not very convincing, also was this movie made to attract more people to stripping?","['1:29', 'convincing', 'movie', 'attract', 'people', 'strip']"
LUG2U-IxPx0,How is J. Lo 50 years old??!! She looks great and she is a very under rated actress.,"['j.', 'lo', '50', 'year', 'old', 'look', 'great', 'rate', 'actress']"
LUG2U-IxPx0,wohooooooooooooooooo cant wait to see,"['wohooooooooooooooooo', 'wait']"
LUG2U-IxPx0,LOL no Minaj ))))))))))))))))))))))))))))))))),"['lol', 'minaj']"
LUG2U-IxPx0,These girls are so brave,"['girl', 'brave']"
LUG2U-IxPx0,is thiswhat happen  when she got kick from his crazy rich family,"['thiswhat', 'happen', 'kick', 'crazy', 'rich', 'family']"
LUG2U-IxPx0,I can already see 1:36 being made a meme template,"['1:36', 'meme', 'template']"
LUG2U-IxPx0,This movie looks like 🗑,"['movie', 'look', 'like', '🗑']"
LUG2U-IxPx0,Not sure why they had to do a movie on it. Is it not what they usually do in their real lives anyway? Not disrespecting strippers. But I also don't feel for rich pop stars pretending they know what it is like to be one.,"['sure', 'movie', 'usually', 'real', 'life', 'disrespect', 'stripper', 'feel', 'rich', 'pop', 'star', 'pretend', 'know', 'like']"
LUG2U-IxPx0,Cardi B should be in jail. Can she even read?,"['cardi', 'b', 'jail', 'read']"
LUG2U-IxPx0,It’s actually getting great reviews,"['’', 'actually', 'great', 'review']"
LUG2U-IxPx0,Love ittt,
LUG2U-IxPx0,The fact that 5 of the 6 are woman idols just blows me up,"['fact', '5', '6', 'woman', 'idol', 'blow']"
LUG2U-IxPx0,Oh god i'd rather stab my eyes out,"['oh', 'god', 'stab', 'eye']"
LUG2U-IxPx0,I guess the black wig got to Betty 😬😂,"['guess', 'black', 'wig', 'betty', '😬', '😂']"
LUG2U-IxPx0,J lo kinda looks like the rock,"['j', 'lo', 'kinda', 'look', 'like', 'rock']"
LUG2U-IxPx0,Trailer is dope,
LUG2U-IxPx0,Loooove J Lo,
LUG2U-IxPx0,Make it xx rated 🤣😍,"['xx', 'rate', '🤣', '😍']"
LUG2U-IxPx0,"Ahh yes, the Cardi B story","['ahh', 'yes', 'cardi', 'b', 'story']"
LUG2U-IxPx0,BenifuckingHana,['benifuckinghana']
LUG2U-IxPx0,what about being an honest stripper?,"['honest', 'stripper']"
LUG2U-IxPx0,please tell me that whale is not a stripper,"['tell', 'whale', 'stripper']"
LUG2U-IxPx0,JLO ruled this movie,"['jlo', 'rule', 'movie']"
LUG2U-IxPx0,Omg that blond actress looks exactly like Britney Murphy RIP,"['omg', 'blond', 'actress', 'look', 'exactly', 'like', 'britney', 'murphy', 'rip']"
LUG2U-IxPx0,oohh Ocean's 8 vibes,
LUG2U-IxPx0,"Finally, Lili can get rid of that boring Betty hairstyle!","['finally', 'lili', 'rid', 'boring', 'betty', 'hairstyle']"
LUG2U-IxPx0,Constance Wuuuuu YESSS love her!,
LUG2U-IxPx0,I’m freaking out over Constance Wu,"['freak', 'constance', 'wu']"
LUG2U-IxPx0,love this move and those wall street guy stole from everybody truth !!,"['love', 'wall', 'street', 'guy', 'steal', 'everybody', 'truth']"
LUG2U-IxPx0,"Ooooo financiers messing the world up. Lol
Wtf that was Constance ?","['ooooo', 'financier', 'mess', 'world', 'lol', 'wtf', 'constance']"
LUG2U-IxPx0,🤔i hate wall st and bankers.but this is kinda celebrating putting mens life in danger with roofies etc,"['🤔', 'hate', 'wall', 'st', 'bankers.but', 'kinda', 'celebrate', 'men', 'life', 'danger', 'roofy', 'etc']"
LUG2U-IxPx0,NO NO NO plz just not this plz no,"['plz', 'plz']"
LUG2U-IxPx0,"A film about women getting men drunk/drugging them to steal money and whatever else off them. Seems like only yesterday women were complaining about how men treated them..... Oh wait. 
Guess since cardi B is a women and famous she can get away with what she admitted doing. A famous mans career would be over","['film', 'woman', 'man', 'drunk', 'drug', 'steal', 'money', 'like', 'yesterday', 'woman', 'complain', 'man', 'treat', '.....', 'oh', 'wait', 'guess', 'cardi', 'b', 'woman', 'famous', 'away', 'admit', 'famous', 'man', 'career']"
LUG2U-IxPx0,Actually Cardi B didn't have to act cause she lived it XD,"['actually', 'cardi', 'b', 'act', 'cause', 'live', 'xd']"
LUG2U-IxPx0,My mom wants to watch this with me omg😂,"['mom', 'want', 'watch', 'omg', '😂']"
LUG2U-IxPx0,Can’t wait for this to come into theatres 😩,"['wait', 'come', 'theatre', '😩']"
LUG2U-IxPx0,Crazy Stripper Asian,"['crazy', 'stripper', 'asian']"
LUG2U-IxPx0,I’m not a hater on these females because they have nothing but talent but isn’t they all moms,"['hater', 'female', 'talent', 'mom']"
LUG2U-IxPx0,Why isn't anyone talking bout my girl Constance Wu????,"['talk', 'bout', 'girl', 'constance', 'wu']"
