Video ID,Comment,processed
7bfS6seiLhk,It’s available only tomorrow I‘m dying 😭😭,"['’', 'available', 'tomorrow', 'i‘m', 'die', '😭', '😭']"
7bfS6seiLhk,OH MY GOSH IS THIS THE BOOK FROM WATTPAD,"['oh', 'gosh', 'book', 'wattpad']"
7bfS6seiLhk,THIS IS COMING OUT TMRW YEEESS,"['come', 'tmrw', 'yeees']"
7bfS6seiLhk,"Earn free money at home by generating traffic from inviting your friends and watching ads. Earn up-to $300 a day and $5-$10 per inviting your friend/Visitor. Register, start watching ads and inviting friends!
http://startjob.online/?invite=182556","['earn', 'free', 'money', 'home', 'generate', 'traffic', 'invite', 'friend', 'watch', 'ad', 'earn', '300', 'day', '5-$10', 'invite', 'friend', 'visitor', 'register', 'start', 'watch', 'ad', 'invite', 'friend', 'http://startjob.online/?invite=182556']"
7bfS6seiLhk,"LOL, the height difference reminds me of my fiance and I. I'm so short and he's quite tall. XD This looks like one of those teen rom coms from the 90s. The only thing I'm impressed with is the solid friendship the main girl has with her best guy friend. It's rare to see a movie where two best friends of the opposite sex don't end up together, so that aspect alone is quite refreshing.","['lol', 'height', 'difference', 'remind', 'fiance', 'i.', 'short', 'tall', 'xd', 'look', 'like', 'teen', 'rom', 'com', '90', 'thing', 'impressed', 'solid', 'friendship', 'main', 'girl', 'good', 'guy', 'friend', 'rare', 'movie', 'good', 'friend', 'opposite', 'sex', 'end', 'aspect', 'refreshing']"
7bfS6seiLhk,"Seems kind of dumb, but also kind of cute! XOXO ;)","['kind', 'dumb', 'kind', 'cute', 'xoxo', ';)']"
7bfS6seiLhk,Wow Ramona is getting older now😄,"['wow', 'ramona', 'old', '😄']"
7bfS6seiLhk,Well Ramona is all grown up,"['ramona', 'grow']"
7bfS6seiLhk,"So here's the cliche, El has a crush on her best friends' hot brother, but the best friend pretty much has a crush on her,","['cliche', 'el', 'crush', 'good', 'friend', 'hot', 'brother', 'good', 'friend', 'pretty', 'crush']"
7bfS6seiLhk,Cringe,
7bfS6seiLhk,Wow,
7bfS6seiLhk,This is so sweet💕,"['sweet', '💕']"
7bfS6seiLhk,"This has a terrible message js, screw over ya friend for sex basically regardless of gender you don’t break bros before hoes","['terrible', 'message', 'js', 'screw', 'ya', 'friend', 'sex', 'basically', 'regardless', 'gender', 'break', 'bro', 'hoe']"
7bfS6seiLhk,I AM SO WATCHING THIS,['watch']
7bfS6seiLhk,Is it just be or is the best friend cute too...,"['good', 'friend', 'cute', '...']"
7bfS6seiLhk,He’s her real-life boyfriend they’re goals 😭🙌,"['’', 'real', 'life', 'boyfriend', 'goal', '😭', '🙌']"
7bfS6seiLhk,"Hot guy, with quirky ""kinda/unconventional"" beautiful girl... Matchmake in heaven","['hot', 'guy', 'quirky', 'kinda', 'unconventional', 'beautiful', 'girl', '...', 'matchmake', 'heaven']"
7bfS6seiLhk,"rich white kids im supposed to care about... but i don't, so i'll pass.","['rich', 'white', 'kids', 'suppose', 'care', '...', 'pass']"
7bfS6seiLhk,Am I the only one who thinks this is so much like Naomi & Ely's No Kiss List,"['think', 'like', 'naomi', 'ely', 'kiss', 'list']"
7bfS6seiLhk,I have a crush on my best friends brother,"['crush', 'good', 'friend', 'brother']"
7bfS6seiLhk,how many tropes can they fit into one movie? plus finn isn’t even that hot tf.,"['trope', 'fit', 'movie', 'plus', 'finn', 'hot', 'tf']"
7bfS6seiLhk,"She is like the cutest, shortest, most alive girl 😊😊","['like', 'cut', 'short', 'alive', 'girl', '😊', '😊']"
7bfS6seiLhk,I'm sorry but what a bitch I feel sorry for her best friend if I were him I'd feel so betrayed id shoot myself,"['sorry', 'bitch', 'feel', 'sorry', 'good', 'friend', 'feel', 'betrayed', 'shoot']"
7bfS6seiLhk,I just love stranger things,"['love', 'stranger', 'thing']"
7bfS6seiLhk,"I've read the book and the idea that I have in mind about the story, characters, their life style and other stuff it was totally different. I don't know I guess that for me the book is more mature than the this movie.","['read', 'book', 'idea', 'mind', 'story', 'character', 'life', 'style', 'stuff', 'totally', 'different', 'know', 'guess', 'book', 'mature', 'movie']"
7bfS6seiLhk,Anyone else seen Ramona and beezus,"['ramona', 'beezus']"
7bfS6seiLhk,Wait wasn't this on wattpad along time ago...,"['wait', 'wattpad', 'time', 'ago', '...']"
7bfS6seiLhk,Damn is that Ramona!? 😱,"['damn', 'ramona', '😱']"
7bfS6seiLhk,This looks not good,"['look', 'good']"
7bfS6seiLhk,Kkkkkk,
7bfS6seiLhk,so is anyone gonna talk about what else was under the bed at 2:24 ?,"['talk', 'bed', '2:24']"
7bfS6seiLhk,Archies mom what u doing,"['archie', 'mom', 'u']"
7bfS6seiLhk,1:14 - 1:20 That's so much like Ellie from The Last Of Us,"['1:14', '1:20', 'like', 'ellie']"
7bfS6seiLhk,"Oh damn

More like the head booth","['oh', 'damn', 'like', 'head', 'booth']"
7bfS6seiLhk,Well I'm here for Joey king ...anyone else?,"['joey', 'king', '...']"
7bfS6seiLhk,"The two leads are dating in real life.
You are welcome.","['lead', 'date', 'real', 'life', 'welcome']"
7bfS6seiLhk,I wanna throw up,"['wanna', 'throw']"
7bfS6seiLhk,"Is this from the wattpad best selling cause im freaking out 😭😭😭😭
#wattpadfam","['wattpad', 'good', 'selling', 'cause', 'freak', '😭', '😭', '😭', '😭', 'wattpadfam']"
7bfS6seiLhk,archie's mom,
7bfS6seiLhk,cringest thing I have seen in a while.,"['cring', 'thing']"
7bfS6seiLhk,"Wow,i thought she looked familiar...n yeah Ramona... ","['wow', 'think', 'look', 'familiar', '...', 'n', 'yeah', 'ramona', '...']"
7bfS6seiLhk,She looks like Christina Ricci,"['look', 'like', 'christina', 'ricci']"
7bfS6seiLhk,When is it out,[]
7bfS6seiLhk,Isn't the mom actually Archie's mom??? And I fuckin hate it how the elder brother takes the chick every fuckin time!!!,"['mom', 'actually', 'archie', 'mom', 'fuckin', 'hate', 'eld', 'brother', 'chick', 'fuckin', 'time']"
7bfS6seiLhk,Hint: they are also together in real life after meeting on the set of this movie!,"['hint', 'real', 'life', 'meet', 'set', 'movie']"
7bfS6seiLhk,"Wattpad squad...
Where you at 😭😭😭","['wattpad', 'squad', '...', '😭', '😭', '😭']"
7bfS6seiLhk,From the thumbnail I thought this would be a cheap attempt at Beauty and the Beast,"['thumbnail', 'think', 'cheap', 'attempt', 'beauty', 'beast']"
7bfS6seiLhk,That  laugh at the end is hilarious xd,"['laugh', 'end', 'hilarious', 'xd']"
7bfS6seiLhk,she's in Taylor's music video.. MEAN,"['taylor', 'music', 'video', '..', 'mean']"
7bfS6seiLhk,Whoa Netflix! You've fallen so low.,"['whoa', 'netflix', 'fall', 'low']"
7bfS6seiLhk,The guys was from super 8,"['guy', 'super', '8']"
7bfS6seiLhk,Is it just me or those she look like Hannah from 13 reasons why,"['look', 'like', 'hannah', '13', 'reason']"
7bfS6seiLhk,I remember reading this on wattpad back then,"['remember', 'read', 'wattpad']"
7bfS6seiLhk,Hey... Does anybody know the song that's playing in the background...?,"['hey', '...', 'anybody', 'know', 'song', 'play', 'background', '...']"
7bfS6seiLhk,She is so short compared to him,"['short', 'compare']"
7bfS6seiLhk,Beezus come get ur sis,
7bfS6seiLhk,HEIGHT. DIFFERENCE.,"['height', 'difference']"
7bfS6seiLhk,what's the background music? any idea?,"['background', 'music', 'idea']"
7bfS6seiLhk,His mom spilling the beans about her at the end. xD lmfao,"['mom', 'spill', 'bean', 'end', 'xd', 'lmfao']"
7bfS6seiLhk,Thats Jerremy!!!! 😁😁,
7bfS6seiLhk,"I'm so f*cking happy!!! I love the book and now there's a movie!! I'm gonna cry!!! ❤❤❤

Just watched it!! What an amazing movie!! I can't tell if the movie is better or the book!! This was amazing!!!!❤❤❤","['f*cke', 'happy', 'love', 'book', 'movie', 'cry', '❤', '❤', '❤', 'watch', 'amazing', 'movie', 'tell', 'movie', 'book', 'amazing', '❤', '❤', '❤']"
7bfS6seiLhk,Well she's a shit best friend,"['shit', 'good', 'friend']"
7bfS6seiLhk,That height difference though. 😂,"['height', 'difference', '😂']"
7bfS6seiLhk,this is every wattpad book ever,"['wattpad', 'book']"
7bfS6seiLhk,What's the name of the song in this?,['song']
7bfS6seiLhk,this is so good,['good']
7bfS6seiLhk,The book I read. 😍,"['book', 'read', '😍']"
7bfS6seiLhk,"The Hell? This girl's a piece of shit. She lies to and betrays her childhood best friend because his bro is  ""so hot"". Bitch fuck you, you just a thot","['hell', 'girl', 'piece', 'shit', 'lie', 'betray', 'childhood', 'good', 'friend', 'bro', 'hot', 'bitch', 'fuck', 'thot']"
7bfS6seiLhk,This is gay,['gay']
