Video ID,Comment
xlnPHQ3TLX8,I'm probably gonna bawl at the premiere with all the brown representation. Thank you Pixar. Finally.
xlnPHQ3TLX8,manolo is looking great👌🏼👌🏼
xlnPHQ3TLX8,This looks really good. I don't often see trailers that actually make me want to watch the movie
xlnPHQ3TLX8,Nice baphomet logo. Maybe you might want to sacrifice your own kids this week or month or year this time. Sick!
xlnPHQ3TLX8,Meanwhile in Mexico.......
xlnPHQ3TLX8,"My jaw dropped too, wow!"
xlnPHQ3TLX8,Pixar is inspiring hearts as always with these amazing new films!
xlnPHQ3TLX8,"*Disney•Pixar*  whats up with the logo?
Satanist much?"
xlnPHQ3TLX8,OH IM SO READY FOR THIS RIGHT NOW
xlnPHQ3TLX8,"It would be much more breathtaking, if you can use that word, if huge subtitles 'FROM CREATORS OF THIS THIS AND THIS' wouldnt take 90% of screen."
xlnPHQ3TLX8,It kinda reminds me of the book of life idk why tho
xlnPHQ3TLX8,This is a ripoff of Conan O'brien
xlnPHQ3TLX8,the best part about this comments section is that it is less original than the film that they are claiming is unoriginal.
xlnPHQ3TLX8,rock dog rip off
xlnPHQ3TLX8,100% book of life ripoff
xlnPHQ3TLX8,i wish the book of life had a crossover with this
xlnPHQ3TLX8,Grim Fandango graphical elements from 1:04 ?
xlnPHQ3TLX8,"Fun fact: Lee Unkrich first pitched the idea for Coco in 2010, when Toy Story 3, which he also directed, was released. 

The Book of Life was originally optioned by DreamWorks Animation in 2007."
xlnPHQ3TLX8,can we get WALL- E 2?
xlnPHQ3TLX8,Grim Fandango the movie
xlnPHQ3TLX8,could have been a sequel to The Book of Life
xlnPHQ3TLX8,A movie about child death and spooky scary skeletons whats not to love
xlnPHQ3TLX8,So... Mexican Kubo?
xlnPHQ3TLX8,im so happy they are making a movie based on my peoples culture
xlnPHQ3TLX8,we need to build a wall to keep the ghosts out
xlnPHQ3TLX8,Very Nice...............
xlnPHQ3TLX8,They gotta add this one to the gender and racial list
xlnPHQ3TLX8,kubo and the book of life had a baby
xlnPHQ3TLX8,I feel like this should've been the teaser and the other video the trailer
xlnPHQ3TLX8,"November 22, 1963"
xlnPHQ3TLX8,So basically book of life
xlnPHQ3TLX8,"Hey look, it's an uglier version of the book of life"
xlnPHQ3TLX8,"Im 20
And I want to watch this"
xlnPHQ3TLX8,I'm in love with the Coco!
xlnPHQ3TLX8,Thought this was the sequal to the book of life
xlnPHQ3TLX8,well this looks boring
xlnPHQ3TLX8,Hmmmm Kubo was already made?!?!? The hell is this
xlnPHQ3TLX8,The book of life
xlnPHQ3TLX8,Is this a sequel to book of like
xlnPHQ3TLX8,1:06 he's eating a concha! XD
xlnPHQ3TLX8,We need a Papyrus and Sans Easter egg.
xlnPHQ3TLX8,É Parecido com festa No céu
xlnPHQ3TLX8,"oh boy, another 3D animated movie, rather than Disney actually attempting something interesting and stylized. because you know, it's too expensive to be creative at Disney"
xlnPHQ3TLX8,Amazing Book of life Ripoff! I can't wait for it!
xlnPHQ3TLX8,thought the thumbnail was a menstrual cup
xlnPHQ3TLX8,This looks so polished. Amazing lighting.
xlnPHQ3TLX8,so it kinda like the book of life
xlnPHQ3TLX8,Hmmm..did they copy the book of life?
xlnPHQ3TLX8,how generic
xlnPHQ3TLX8,basically its part 2 of book of life
xlnPHQ3TLX8,Coco...kinda reminds me of someone who is very funny...oh yeah.
xlnPHQ3TLX8,still waiting for toy story 4
xlnPHQ3TLX8,Its like kubo and the book of life had a baby
xlnPHQ3TLX8,UNTIL NOW..
xlnPHQ3TLX8,Feel like I already watched this movie 🤔🤔🤔
xlnPHQ3TLX8,If nightmare before Christmas and book of life were one movie
xlnPHQ3TLX8,at first i was like no but i think it might actually be really good and cute
xlnPHQ3TLX8,"The kid never gets back, too big a wall in the way"
xlnPHQ3TLX8,It's surprising to see so many people have so little faith in Pixar.
xlnPHQ3TLX8,This movie looks so beautiful
xlnPHQ3TLX8,This feels very similar to that other movie the book of life
xlnPHQ3TLX8,The Book of Life was really great
xlnPHQ3TLX8,It's the modern book of Life combined with Kubo and the two strings
xlnPHQ3TLX8,Can we at least appreciate how the dogs name was Dante?
xlnPHQ3TLX8,Literally just copied the book of life
xlnPHQ3TLX8,Disney bought Pixar
xlnPHQ3TLX8,This is almost the exact same movie as The Book of Life.
xlnPHQ3TLX8,Creepy... I like it.
xlnPHQ3TLX8,where's the chocolate 🍫?
xlnPHQ3TLX8,"Looks deep, can't wait to cry my eyes out, Pixar."
xlnPHQ3TLX8,The teaser trailer is actually longer than the actual trailer.
xlnPHQ3TLX8,this gonna be good
xlnPHQ3TLX8,Book of Life 0.5
xlnPHQ3TLX8,Al fin una peli latina prros
xlnPHQ3TLX8,This is like The Book of Life!
xlnPHQ3TLX8,This new Dorado map looks great!
xlnPHQ3TLX8,It's like the book of life
xlnPHQ3TLX8,"Let me guess there's probably magic in this movie, Disney movies are bad."
xlnPHQ3TLX8,Over watch : Reaper origins
xlnPHQ3TLX8,Book of life ripoff I can see copying the formula of book of life but don't just copy book of life Pixar
xlnPHQ3TLX8,more like book of life 2 😊
xlnPHQ3TLX8,Pedro infante that the kid is after
xlnPHQ3TLX8,is this a book of life sequal?
xlnPHQ3TLX8,I'm having a mandela effect moment here. I have SEEN this movie. And not in a book of life rip off way. This is driving me nuts
xlnPHQ3TLX8,Conan O'Brien loaned out his orange COCO trademark to Pixar?
xlnPHQ3TLX8,"Coco, Did you mean Spirited Away?"
xlnPHQ3TLX8,This is way 2 spooky 4 me
xlnPHQ3TLX8,looks hilarious
xlnPHQ3TLX8,Deported
xlnPHQ3TLX8,I'm in love with the coco.
xlnPHQ3TLX8,I'm in love with the coco!
xlnPHQ3TLX8,The similarities with Book of Life are definitely weird. Not like the two movies developed in parallel with each other.
xlnPHQ3TLX8,"Looks like ""The Book of Life"""
xlnPHQ3TLX8,Where's Wreck It Ralph 2?
xlnPHQ3TLX8,I'M SO EXCITED!!!
xlnPHQ3TLX8,"Ok I'm not gonna hate. I'll totally give this a chance. But to me, based on the trailer alone, it feels like Dream Works level of quality. Not really Pixar."
xlnPHQ3TLX8,Book of Life rip off
xlnPHQ3TLX8,waiting for a Disney movie about Islam or Muslims✌🤔
xlnPHQ3TLX8,0:33 Charles Muntz ghost #AdventureIsOutThere
xlnPHQ3TLX8,The book of life v.2.0
xlnPHQ3TLX8,"Yeaaa, Conan gets his own movie"
xlnPHQ3TLX8,sholy hit
xlnPHQ3TLX8,I'm in love with the Coco
xlnPHQ3TLX8,This is a movie about an illegal immigrant getting deported
xlnPHQ3TLX8,"Wait, am I seeing this right? a male protagonist in a Disney/Pixar movie? I can't believe it..."
xlnPHQ3TLX8,Wow Disney another orginal movie
xlnPHQ3TLX8,This movie is a blatant Book of Life ripoff. Sorry. Not watching it. 🙅
xlnPHQ3TLX8,"Finally, a good movie that's banned in China!"
xlnPHQ3TLX8,So it's Book of Life but less charming?
xlnPHQ3TLX8,This is literally Book of Life......
xlnPHQ3TLX8,Only Disney can make death kid friendly.
xlnPHQ3TLX8,Does anyone Book of Life vibes?
xlnPHQ3TLX8,For team Coco💪🏾. Dislike 👎🏾👎🏾
xlnPHQ3TLX8,I really liked The Book of Life and I feel like this movie takes away from it's success.
xlnPHQ3TLX8,do u need a bunch of mexican actor to play the roles?
xlnPHQ3TLX8,Ain't this kinda like Book of Life tho
xlnPHQ3TLX8,grim fandango anyone?
xlnPHQ3TLX8,anyone else getting spirited away vibes?
xlnPHQ3TLX8,SOOO HYPEEEEDDD
xlnPHQ3TLX8,"until now cliche 


*ding*"
xlnPHQ3TLX8,so Disney ripped the idea of the book of life.. que paso!
xlnPHQ3TLX8,Book of Life is ummm.... PRETTY similar
xlnPHQ3TLX8,Kubo and the Two Strings and The Book of Life had a baby and out came Coco.
xlnPHQ3TLX8,Looks like another winner from Pixar.
xlnPHQ3TLX8,Book of life ?🤔
xlnPHQ3TLX8,I thought Coco would be a movie with a black main character
xlnPHQ3TLX8,SOMEONE RECREATE THIS TRAILER BUT WITH SCENES FROM BOOK OF LIFE INSTEAD. DOOO IT!
xlnPHQ3TLX8,"Why all this fuss about a simple, cringy, cliche pixar movie that will eventually die."
xlnPHQ3TLX8,this is just a spin off of the book of Life
xlnPHQ3TLX8,"I'm in love with the ""COCO""."
xlnPHQ3TLX8,"Reminds me of ""Book Of Life"" movie"
xlnPHQ3TLX8,That score tho
xlnPHQ3TLX8,I'm in love with the coco
xlnPHQ3TLX8,"Looks like Book of Life, which I haven't even seen yet."
xlnPHQ3TLX8,Book of life ? Lol
xlnPHQ3TLX8,I'm stunned... my dogs name is coco.. or cocopuff.. I have to see this movie.
xlnPHQ3TLX8,So book of life 2
xlnPHQ3TLX8,"im lowkey sick of mexicans in animated movies. 
every time theres a hispanic in an animated movie, its always a mexican
when was the last time youve seen a cuban or puertorican??"
xlnPHQ3TLX8,Why does this trailer give me the impression that this movie is going to feel like people trying to illegally cross the Mexican border
xlnPHQ3TLX8,Looks basic.
xlnPHQ3TLX8,AY QUE MALO
xlnPHQ3TLX8,....so a movie where the Mexicans have to sneak back to mexico?....could just like...walk out through the front door.
xlnPHQ3TLX8,"I feel like I'm the only one that doesn't know what ""The Book of Life"" is but ""Coco"" looks awesome!"
xlnPHQ3TLX8,I'm in loooove with the coocooo
xlnPHQ3TLX8,"I'm so exited, I'm Mexican, do it perfecto :)"
xlnPHQ3TLX8,taco
xlnPHQ3TLX8,OSCAR
xlnPHQ3TLX8,book of life 2
xlnPHQ3TLX8,*cough*Book Of Life...
xlnPHQ3TLX8,Still waiting for Wall-e 2 :(
xlnPHQ3TLX8,Reaper short looks nice
xlnPHQ3TLX8,"oh cool. the book of life pixar edition.

O R I G I N A L I T Y"
xlnPHQ3TLX8,"Yay another book of life remake 



All they are doing is making the animation more realistic,and not making it a musical and basically that's all that changed... 

Basically the only kid/family movie that came out with an original plot was The Lego Batman Movie"
xlnPHQ3TLX8,a day after my birthday
xlnPHQ3TLX8,book of life anyone?
xlnPHQ3TLX8,Pixar does know that Mexico isn't just Mestizo right?
xlnPHQ3TLX8,Looks like Pixar is sampling heavily from The Book Of Life
xlnPHQ3TLX8,"Better jump on the train just cuz I loved book of life so here goes....*deep inhale*
Book of life = tf2
Coco = Ovcerwatch"
xlnPHQ3TLX8,1:19 jaw dropping!! XD
xlnPHQ3TLX8,IM IN LOVE WITH THE
xlnPHQ3TLX8,"[totally original Book of Life comment despite the fact I have never seen the Book of Life, have little interest in seeing the Book of Life, and have completely forgot about the Book of Life until now]."
xlnPHQ3TLX8,It's crazy to compare Pixar first movies to the ones they have now. technology has gotten way better
xlnPHQ3TLX8,BOOK OF LIFE DID IT FIRST
xlnPHQ3TLX8,"Interesting concept, amazing animation. A must watch movie"
xlnPHQ3TLX8,I need to see a monster house 2
xlnPHQ3TLX8,this movie looks more spaniard than Mexican. lol
xlnPHQ3TLX8,Well if I'm tearing up at the trailer I better wait until it's available to watch at home.
xlnPHQ3TLX8,0/10 - This has NOTHING to do with Conan O'Brian.
xlnPHQ3TLX8,im in love with the coco
xlnPHQ3TLX8,"*breathes in heavily*
YASSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS"
xlnPHQ3TLX8,Looks good! Trailer music trying way too hard though.
xlnPHQ3TLX8,The Book of Life is shook
xlnPHQ3TLX8,reminds me of spirited away for some reason
xlnPHQ3TLX8,It'll be good
xlnPHQ3TLX8,The music seems a bit much...
xlnPHQ3TLX8,*I'm in love with the COCO*
xlnPHQ3TLX8,Ahhh classic Donald trump propaganda
xlnPHQ3TLX8,build the wall
xlnPHQ3TLX8,Pixar noooooo
xlnPHQ3TLX8,a phone and 3 fidget spinners
xlnPHQ3TLX8,my suspension of disbelief was ruined when you see mexicans declaring something illegal
xlnPHQ3TLX8,This movie looks boring. I like when Pixar brings creative ideas. This just looks like a sloppy put-together screen play with an overused concept for a plot. Not watching in cinema.
xlnPHQ3TLX8,Trina get those Mexican dollars
xlnPHQ3TLX8,"And I'm still here waiting for The Incredibles 2 like -,_,-"
xlnPHQ3TLX8,"My little sisters are both half mexican and love their culture. They watch ""Book of Life"" everyday, but my problem is that it's not a good movie. I have no Latin blood but even I could tell it was Americanising what should be an authentic piece of cultural art. Outside of visuals, I have very few good things to say about that movie.
This movie looks like it will truly honor their heritage, and not rely on American celebrities giving stupid fake accents or no accents at all, and pathetic pop songs that really have no place in the world their going for. 
I have faith in Lee Unkrich, and it's really not fair to say this film is a blatant rip off when it could be improving on the ideas ""Book of Life"" had. At least see the movie first before critisizing. This could be like how ""Inside Out"" was ""Herman's Head"" and ""Osmosis Jones"" done right.
I am buying tickets to the premiere and taking both of them, we will be in the best seats in the house and I trust Pixar to treat them like people, or at least better than a certain world leader."
xlnPHQ3TLX8,"I ahve no idea why but as soon as he played the guitar (sorta) i thought.. ""Kubo and the two strings"""
xlnPHQ3TLX8,was anyone else thinking about the book of life when watching this trailer; I definitely can't wait to see coco in theatres.
xlnPHQ3TLX8,Is this about Conan O'Brien's trip to Mexico as a child?
xlnPHQ3TLX8,Prefer the style of this to book of life
xlnPHQ3TLX8,"Man, seeing this trailer made me realize this is the first time Disney has made a movie starring an Hispanic protagonist. TOOK 'EM LONG ENOUGH! JEEZ!"
xlnPHQ3TLX8,This isn't The Incredibles 2.
xlnPHQ3TLX8,yo guys i think i saw sombra
xlnPHQ3TLX8,00:10 is it just me or is that Pharah speaking???? :o
xlnPHQ3TLX8,"""Remind me how I know you""



Me at every family reunion."
xlnPHQ3TLX8,Mexican skeletons UNITE!
xlnPHQ3TLX8,"So, does the guy that works at the entrance only work one day a year, since the spirits can only exit on Día de los Muertos? What about ghosts? Are they"
xlnPHQ3TLX8,It Kinda Like The Book Of Life
xlnPHQ3TLX8,"Has Tim Burton teamed up with Pixar or something? Because this has got to be the most cryptic story they have ever done. I mean, this is pretty dark, not to mention somewhat disturbing."
xlnPHQ3TLX8,This pretty much looks like a better animated version of The Book of Life.
xlnPHQ3TLX8,this is going to be an easily forgotten movie...like Kubo and The book of life or Bolt or even Undog
xlnPHQ3TLX8,Oms the doggo looks so dorky and lovable UGH I WANT HIM
xlnPHQ3TLX8,so rip off book of life wow people r suppose to rip you off nit the other way around
xlnPHQ3TLX8,"And i thought it's gonna be about a Talk show who got promoted but an old evil man wanted his gig back, the host didn't agree and left."
xlnPHQ3TLX8,This is just like the book of life
xlnPHQ3TLX8,I really wasn't excited for Coco until I saw this trailer. Now I'm pumped!!!
xlnPHQ3TLX8,I'm in love with the coco
xlnPHQ3TLX8,Thought it would just be a Book of Life rip-off but it kind of looks good.
xlnPHQ3TLX8,1:20 when you find out your mom sees your grades
xlnPHQ3TLX8,what's up with the occult symbol now pixar?
xlnPHQ3TLX8,The book of life??
xlnPHQ3TLX8,I wonder how this will fit in the Pixar theory
xlnPHQ3TLX8,This trailer triggered my monthly cry
xlnPHQ3TLX8,"Why they gotta say The Creators of Finding Dory, Toy Story, Etc: ? As if we don't know who Disney Is! You people don't have to convince us to see this, we're all gonna see it regardless. xD"
xlnPHQ3TLX8,This movie looks boring
xlnPHQ3TLX8,help make this #1 trending
xlnPHQ3TLX8,I cant believe Fluffy is gonna be voicing a character in this movie. this will be great.
xlnPHQ3TLX8,"Too many skeletons, too spoopy..."
xlnPHQ3TLX8,omg it's the book of life 2 !!!
xlnPHQ3TLX8,is this the bootleg Book of Life?😂
xlnPHQ3TLX8,"propaganda and ""mi gente"" dont even know it"
xlnPHQ3TLX8,Watch the Book Of Life 2 in theaters November...
xlnPHQ3TLX8,1:20 that part alone had me sold on this movie xD
xlnPHQ3TLX8,It kinda looks like the book of life but atleast it doesnt looks like a musical
xlnPHQ3TLX8,vien
xlnPHQ3TLX8,This looks like a copy off of book of life
xlnPHQ3TLX8,The movie feels ok .Just average
xlnPHQ3TLX8,Can't wait for the book of life
xlnPHQ3TLX8,Wow this looks good as hell
xlnPHQ3TLX8,Guys look Satana is back where's my boy El Tigre?
xlnPHQ3TLX8,I found some Sombra clues
xlnPHQ3TLX8,the book of life (disney version)
xlnPHQ3TLX8,"Just because it's Hispanic doesn't mean it's like the book of life
Smh El Dia De Los Muertos wasn't made up for the Book Of Life
It has been around for decades "
xlnPHQ3TLX8,i say that this is basically the book of life... but Pixar is making fun of it
xlnPHQ3TLX8,conan should sew #TeamCoco!
xlnPHQ3TLX8,Tim Burton + Spirited Away =
xlnPHQ3TLX8,Tim Burton + Spirited Away =
xlnPHQ3TLX8,Wasn't there a sneak peak few months back showing the scene where he strums the guitar?
xlnPHQ3TLX8,This reminds me of the book of life
xlnPHQ3TLX8,Hey! Anthony Gonzales he goes to my school! I know him!
xlnPHQ3TLX8,I'm in love with the CoCo
xlnPHQ3TLX8,This movie looks like it's going to be AWESOME!!! I can't wait to see it.
xlnPHQ3TLX8,I feel like this movie is gonna be forgotten until it actually comes out
xlnPHQ3TLX8,"Honestly though why wouldn't it look like The Book of Life? It was a classic Hispanic animation that will probably pave the way for a lot more movies like that. Come on this is Disney-Pixar I'm sure even the creators of BOL are excited about this lol Doesn't get any better than this bro, also lastly the Hispanic community needs a movie like this 👌🏽"
xlnPHQ3TLX8,FINALLY! IT'S NOT ANOTHER SEQUEL!
xlnPHQ3TLX8,book of life rip
xlnPHQ3TLX8,"Yay, the sequel to The book of life"
xlnPHQ3TLX8,why are they teaching children to believe in trusting demons and demonic things how low can this get truly disgusting
xlnPHQ3TLX8,This looks like an exact replica of the book of life except for the love triangle
xlnPHQ3TLX8,"I'm in love with the coco! I got it for the low, low"
xlnPHQ3TLX8,I watched this before?
xlnPHQ3TLX8,"It's sooo rare for a Disney movie to be from Mexico 







I WANNA WATCH IT"
xlnPHQ3TLX8,I think i saw soldier 76
xlnPHQ3TLX8,0:09 Someone hacked her way into a Pixar film.
xlnPHQ3TLX8,If it's Disney it's not a Ripoff...just better!
xlnPHQ3TLX8,What kind of book of life knock off is this
xlnPHQ3TLX8,"this is legit the book of life, um"
xlnPHQ3TLX8,This is the book of life all over again boooooo
xlnPHQ3TLX8,THE THING IN THE THUMBNAIL LOOKS LIKE A MENSTRUAL CUP
xlnPHQ3TLX8,*cough* book of life *cough*
xlnPHQ3TLX8,kubo and the two strings?
xlnPHQ3TLX8,Kubo?
xlnPHQ3TLX8,this is just like the book of life
xlnPHQ3TLX8,Disney is on a roll.
xlnPHQ3TLX8,This movie is so Mexican
xlnPHQ3TLX8,Man I sure do love Mexicans white people voice overs.
xlnPHQ3TLX8,I'm in love with the coco
xlnPHQ3TLX8,Spoiler alert they get him back home
xlnPHQ3TLX8,The dude at the end when his jaw fell off tho
xlnPHQ3TLX8,Book of Life
xlnPHQ3TLX8,this honestly looks awful :(
xlnPHQ3TLX8,IM IN LOVE WITH THE COCO
xlnPHQ3TLX8,I thought this was already a movie?
xlnPHQ3TLX8,*Spirited Away af*
xlnPHQ3TLX8,Lol this way of finding out your ancestors is something encestry will never live up too. Who agrees?
xlnPHQ3TLX8,Ester
xlnPHQ3TLX8,Everyone's comparing this to The Book of Life while I'm over here thinking about Grim Fandango.
xlnPHQ3TLX8,I'm in love with da coco
xlnPHQ3TLX8,Why do they have eyeballs 😟😟😟😨😨😨
xlnPHQ3TLX8,This looks really cute.
xlnPHQ3TLX8,"What is this, pixar's version of the book of life?"
xlnPHQ3TLX8,Interesting
xlnPHQ3TLX8,Grim Fandango flashbacks anyone?
xlnPHQ3TLX8,Comparing this to the Book of Life is like comparing the Polar Express to EVERY OTHER CHRISTMAS MOVIE.
xlnPHQ3TLX8,"Welcome to Dorad-
Whoops wrong game."
xlnPHQ3TLX8,Is this Kubo?
xlnPHQ3TLX8,"Hey, I think I've seen this before! book of life"
xlnPHQ3TLX8,Book of life rip off?
xlnPHQ3TLX8,plot twist: the boy is consuela
xlnPHQ3TLX8,"""Im Poppy"""
xlnPHQ3TLX8,book of life part 2 XD hyped for this!
xlnPHQ3TLX8,It is much like the book of life
xlnPHQ3TLX8,This looks like an uglier version of The Book of Life
xlnPHQ3TLX8,i love pixar but this is way too similar to book of life
xlnPHQ3TLX8,this is a rip offf
xlnPHQ3TLX8,The book of life *COUGH*
xlnPHQ3TLX8,This movie looks really intresting I wanna watch it
xlnPHQ3TLX8,Im in love with the coco
xlnPHQ3TLX8,The next book of life
xlnPHQ3TLX8,"#SOSVenezuela
#UltimátumAlRegimen"
xlnPHQ3TLX8,I LOVE THIS AND I THINK IT WILL BE DIFFERENT FROM THE BOOK IF LIFE BECAUSE IT IS BOT ROMANTICALLY INCLINED AND FOCUSES MORE ON ACTION
xlnPHQ3TLX8,wait. was that Pedro Infante!?!?!?! 😍😍 I'm sold! ❤️👍 00:24
xlnPHQ3TLX8,It looks like overwatch
xlnPHQ3TLX8,I have high hopes for this movie
xlnPHQ3TLX8,Its about crossing the border
xlnPHQ3TLX8,Gave me chills
xlnPHQ3TLX8,Awesome trailer guys!
xlnPHQ3TLX8,I hope Manny Calavera makes a cameo.
xlnPHQ3TLX8,lol lol
xlnPHQ3TLX8,I BET THERES GONNA BE AT LEAST 1 EASTER EGG IN THIS XD
xlnPHQ3TLX8,"No more Mexicans on Disney! They've invaded our countries, we can atleast stop them from invading our Pixar movies. Don't ruin something like this for us, please."
xlnPHQ3TLX8,This movie looks awesome
xlnPHQ3TLX8,es igual que el libro de la vida
xlnPHQ3TLX8,Look for Hank in this movie
xlnPHQ3TLX8,"This looks like the movie ""the book of life"""
xlnPHQ3TLX8,*Im in love with the coco*
xlnPHQ3TLX8,Instead of ice cube this time its Eazy-... oh wait
xlnPHQ3TLX8,"I'm trying not to be judgemental about it before it comes out, but i just see so many similarities to Book of Life."
xlnPHQ3TLX8,"Les suena al Libro de la vida? 
POR QUE A MI SI."
xlnPHQ3TLX8,Is this a joke?
xlnPHQ3TLX8,This looks like a great movie to see completely blowed
xlnPHQ3TLX8,just saying this seems kinda lame. is about a dude that turns into a ghost. not original
xlnPHQ3TLX8,The Book of Life
xlnPHQ3TLX8,"Calling it right now, this is going to win next year's Oscar for best animation movie."
xlnPHQ3TLX8,Finally Latin culture coming to Pixar💖 Now Disney needs a Latina Princess! We're still waiting Disney!🏵💖💕👑😭
xlnPHQ3TLX8,This reminds me of book of life
xlnPHQ3TLX8,#bookoflife
xlnPHQ3TLX8,I am assuming this movie will make so many ppl cry.
xlnPHQ3TLX8,"Finally a Disney film exploring Mexican culture!😝

Like if you're Hispanic!"
xlnPHQ3TLX8,the boy is very cute
xlnPHQ3TLX8,Finding Coco
xlnPHQ3TLX8,A Bugs Life vs Antz
xlnPHQ3TLX8,UNTIL NOW!!!
xlnPHQ3TLX8,Not no toy story but I'll watch.
xlnPHQ3TLX8,IM IN LOVE WITH THE COCO!!!
xlnPHQ3TLX8,"I just can wait for the next Pixar movie: ""Coldbrew coffee"""
xlnPHQ3TLX8,Finally I knew once Finding Dory hit Pixar is back to what they use to be
xlnPHQ3TLX8,This is the most interesting trailer I've seen in awhile. Also this channels profile picture looks like a dragon ball.
xlnPHQ3TLX8,"0:22 Ok, so let's just ASSUME Manolo never went to the Underworld"
xlnPHQ3TLX8,There better be a reference to Grim Fandango in this. It's be great to see Manny Calavera in his travel agency!!
xlnPHQ3TLX8,I M  SH OOK
xlnPHQ3TLX8,Book of life remake
xlnPHQ3TLX8,Why is everyone saying about cars 3 we don't need another one
xlnPHQ3TLX8,"to the people comparing this to Book of Life:
there's been a million movies that take place on christmas. why can't we have 2 animated movies take place on dia de los muertos?"
xlnPHQ3TLX8,"Pixar always does such a great job at making their animated films fun for adults And kids, where as a lot of other animated movies seem to be aimed solely at the latter. Like, when did cartoons and animation become a kid thing, ya know? Idk, maybe its just me?"
xlnPHQ3TLX8,Is this a book of life rip off? XD
xlnPHQ3TLX8,I'm in love with the coco
xlnPHQ3TLX8,kubo sequal already?
xlnPHQ3TLX8,#JusticeforConan #justiceforteamCoco
xlnPHQ3TLX8,No one cares no no no one cares done done
xlnPHQ3TLX8,"Hey look maybe Pixar will have a good movie for the first time since Up. And an original story? Wow this is going to be a treat for sure, enough to hold me over until Incredibles 2 AKA the only sequel anyone wanted"
xlnPHQ3TLX8,HAHAHAH YOU CAN SAY THAT WAS LITERALLY _JAWDROPPING_
xlnPHQ3TLX8,4th animated film nominated for best picture?????? Inside Out & Zootopia were already snubbed the nomination
xlnPHQ3TLX8,Coco looks like bonnie from toy story 3
xlnPHQ3TLX8,Mexicans smoking that coco
xlnPHQ3TLX8,""" Im in love with the coco"""
xlnPHQ3TLX8,About time Conan got his own movie!
xlnPHQ3TLX8,disney has 888k subs
xlnPHQ3TLX8,This is why we need a wall
xlnPHQ3TLX8,Overwatch? Dorado
xlnPHQ3TLX8,He must be trying to find the border.
xlnPHQ3TLX8,hmmmm running out of ideas eh.
xlnPHQ3TLX8,This movie looks so CLEAN!!!!
xlnPHQ3TLX8,Desperado looks good.
xlnPHQ3TLX8,I'm in love with the coco
xlnPHQ3TLX8,"Y'all, stop comparin' The Book of Life and Coco. Both are great films, and I expect to be crying atleast twice during this film."
xlnPHQ3TLX8,the book of life part 2 looks good
xlnPHQ3TLX8,This could have been in production before book of life so you all know. Also Pixar will obviously take it in a different direction.
xlnPHQ3TLX8,"Hmmmmm, I feel there there should be a book about this."
xlnPHQ3TLX8,This reminds me so much of Kubo and the Two Strings
xlnPHQ3TLX8,this looks like a bad movie
xlnPHQ3TLX8,Kinda reminds me of spirited away
xlnPHQ3TLX8,TEAM COCO!!
xlnPHQ3TLX8,Is this movie about cocaine?
xlnPHQ3TLX8,I wonder how this will fit in the Pixar theory.
xlnPHQ3TLX8,"welp, I'm not going to see this movie. After seeing The Book of Life, I don't want to see another movie set in the same holiday AGAIN."
xlnPHQ3TLX8,This s some copyright on they self
xlnPHQ3TLX8,"By Pixar? 
Sadness: I think this movie will be great. 
Joy: Why? 
Sadness: It's made by Pixar, and the movie is about death. 
Joy: Oh."
xlnPHQ3TLX8,This is just book of life and spirited away
xlnPHQ3TLX8,basically Spirited Away
xlnPHQ3TLX8,um... no.
xlnPHQ3TLX8,kubo and the book of life had a baby
xlnPHQ3TLX8,This is horrible!  please do not take your kids to see this wicked film.
xlnPHQ3TLX8,"yall: oMg tHiS iS a BoOk Of lIfE cOpY !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!111!!!
me, and intellectual: wow a movie with mexican representation i cant wait!"
xlnPHQ3TLX8,I dig it
xlnPHQ3TLX8,well I mean manolo did
xlnPHQ3TLX8,Give the narrator a cough drop...
xlnPHQ3TLX8,"god, I feel emotional just watching the trailer"
xlnPHQ3TLX8,I'm so excited!! So happy to see Hispanic culture being shown more and more! Now if we could have a Disney Hispanic princess movie!
xlnPHQ3TLX8,Wow i love book of life
xlnPHQ3TLX8,Book of Life 2.0
xlnPHQ3TLX8,Grim Fandango reference or I skip
xlnPHQ3TLX8,hasn't this movie already been made
xlnPHQ3TLX8,anti-white white genocide propaganda - white trump supporting inbreds
xlnPHQ3TLX8,I am sooo ready for this movie!!!
xlnPHQ3TLX8,So THAT'S where sombra was
xlnPHQ3TLX8,Reaper's Backstory.
xlnPHQ3TLX8,finally not a sequel
xlnPHQ3TLX8,"why did the ""please have a safe journey"" at the start sound exactly like pharah"
xlnPHQ3TLX8,It's Disney's The Book Of Life
xlnPHQ3TLX8,This is exactly like the book of life
xlnPHQ3TLX8,"COUGH COUGH, book of life 2"
xlnPHQ3TLX8,I'm in love with the COCO
xlnPHQ3TLX8,"I wonder if _The Book of Life_ popularized the holiday enough for this movie to be made? If so, I love it even more. :D"
xlnPHQ3TLX8,"I don't care if this is ripping off ""The Book of Life"". ""Inside Out"" was a rip off of ""Osmosis Jones"" and it was still an amazing movie, even better than ""Osmosis Jones""."
xlnPHQ3TLX8,The thumnail looks like a devine diva cup 😂
