Video ID,Comment
7bfS6seiLhk,I remember reading this on wattpad and being PISSED when they took it down so it could be published 🤣
7bfS6seiLhk,Okay I have seen this trailer so many times but did anyone notice the petroleum jelly under Flynns bed
7bfS6seiLhk,priority affair humor war dance variety academic monthly machine.
7bfS6seiLhk,LoL 😂 I can't wait
7bfS6seiLhk,I honestly wish she’d just get with her friend :( it would be so much less cliche)
7bfS6seiLhk,"Wait, so she broke rule number 9 and 10?"
7bfS6seiLhk,Comments: “if she ends up with him/the brother/by herself it’s too predictable”. LOL.  Only unpredictable outcome would be if she died.  Geez.
7bfS6seiLhk,"The girl looks thirteen, the guy looks thirty."
7bfS6seiLhk,I absolutely love Joel Courtney!!
7bfS6seiLhk,this started on wattpad and now its a big time movie! woooo 🙌
7bfS6seiLhk,why doesnt this have -6 mil views
7bfS6seiLhk,Please make More Black Lightning seasons
7bfS6seiLhk,I love how Jeremy Gilbert from tvd is in this 😍😍😍
7bfS6seiLhk,The friend zone is too mush in this
7bfS6seiLhk,I'm probably gonna watch this if only for the fact that it's a guilty pleasure of mine to watch cheesy cliché romcoms and mock them endlessly whilst doing so.
7bfS6seiLhk,This girl has never aged
7bfS6seiLhk,I want her to be with her best friend. They probably will end up together.
7bfS6seiLhk,im excited for this 💛
7bfS6seiLhk,cant wait I remember when I read the book it actually seems a lot like it so Im excited
7bfS6seiLhk,"Call it cliché or whatever but I'm still anticipating it's release. Being an avid reader of wattpad, I'm extremely proud of the author. (Although, I haven't read this particular book yet) What an amazing achievement! 🖤"
7bfS6seiLhk,So watching this
7bfS6seiLhk,He is way older than her
7bfS6seiLhk,I already love this!!! 😍
7bfS6seiLhk,"This trailer is pure perfection! I'm so excited to watch this movie on Friday! Great job, Beth, Komixx, Netflix, and everyone involved! Seriously! Brilliant job! :)"
7bfS6seiLhk,Whats the name of the song that came at the end?
7bfS6seiLhk,"They crammed the whole movie into 2:43, impressive."
7bfS6seiLhk,Follow your heart boys and girls and gentlemen haha.
7bfS6seiLhk,I would honestly like to know who is hitting the like button on this video
7bfS6seiLhk,"Shes *supposed* to look stoned in the thumbnail, right?"
7bfS6seiLhk,background song name please anyone ?
7bfS6seiLhk,OHMAGAHD IT'S RAMONA
7bfS6seiLhk,My first book I read on Wattpad! How did they not mention it’s from the app? Tbh very very very disappointed in how this looks :( nothing like I pictured the book
7bfS6seiLhk,Her brother and the boy ( not her best friend) look so alike
7bfS6seiLhk,Looks terribly cliché.
7bfS6seiLhk,I don't know about the book but her best friend seems cuter.
7bfS6seiLhk,"Is she the girl in the music video ""Mean"" by Taylor Swift ?"
7bfS6seiLhk,seems gay
7bfS6seiLhk,Noah is so tall.
7bfS6seiLhk,God this looks awful
7bfS6seiLhk,Figured at 1:37 they'd break out in '16 Going on 17'.
7bfS6seiLhk,the last scene tho xD
7bfS6seiLhk,"Ramona baby, what is you doing"
7bfS6seiLhk,I can't tell the difference between the two boys
7bfS6seiLhk,he looks 25
7bfS6seiLhk,Her and her friend hookup in the end your welcome
